Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
5, Eco8102, 26798, 10951.80, 242.6, 171.2, 0.0
5, Eco8133, 23312, 11739.01, 283.2, 194.6, 0.0
5, Eco8226, 21104, 13690.64, 401.5, 257.1, 0.0
5, Eco8441, 14858, 17035.70, 506.3, 335.9, 0.0
5, Eco9036, 1765, 7785.51, 168.5, 125.5, 0.0
5, Eco9064, 1412, 9089.64, 192.0, 146.7, 0.0
5, Eco9072, 987, 10349.75, 199.4, 144.0, 0.0
5, Eco9078, 1527, 9920.48, 208.2, 155.2, 0.0
5, Eco9083, 1367, 10830.72, 222.8, 168.6, 0.0
5, Eco9090, 502, 10166.48, 225.3, 169.8, 0.0
5, Eco9102, 3213, 11193.73, 238.1, 171.5, 0.0
5, Eco9133, 4533, 11849.19, 270.8, 188.3, 0.0
5, Eco9226, 1082, 14430.52, 382.8, 257.6, 0.0
5, Eco9441, 1896, 16948.96, 462.2, 315.4, 0.0
10, Eco1036, 22976, 8007.66, 226.2, 137.7, 0.0
10, Eco1064, 31400, 9719.65, 282.7, 178.2, 0.0
10, Eco1072, 24468, 9965.38, 289.4, 182.1, 0.0
10, Eco1078, 43371, 10619.25, 297.1, 173.2, 0.0
10, Eco1083, 29065, 10749.09, 297.5, 169.8, 0.0
10, Eco1090, 17774, 11049.88, 309.7, 177.7, 0.0
10, Eco1102, 28203, 11618.06, 316.6, 177.6, 0.0
10, Eco1133, 32205, 12346.82, 348.6, 193.8, 0.0
10, Eco1226, 23275, 14923.01, 447.5, 257.1, 0.0
10, Eco1441, 19294, 17797.27, 524.7, 299.5, 0.0
10, Eco2036, 20223, 8395.78, 227.0, 132.8, 0.0
10, Eco2064, 44285, 9946.40, 279.5, 176.7, 0.0
10, Eco2072, 19716, 10574.42, 286.9, 170.3, 0.0
10, Eco2078, 29673, 10951.87, 294.1, 173.7, 0.0
10, Eco2083, 40707, 11367.79, 293.3, 171.2, 0.0
10, Eco2090, 19188, 11292.10, 303.0, 179.9, 0.0
10, Eco2102, 26949, 12380.27, 308.2, 169.7, 0.0
10, Eco2133, 29721, 12882.99, 340.2, 190.9, 0.0
10, Eco2226, 18597, 15460.87, 452.7, 267.6, 0.0
10, Eco2441, 21704, 18423.09, 547.9, 310.9, 0.0
